supermarket,product_code,category,name,price,lastUpdate,subcategory
Eroski,4270583,35,"Harina de trigo para repostería EROSKI, paquete 1 kg","1,05",1743108407.962994,estandar
Eroski,26254177,35,"Harina de fuerza GALLO, paquete 1 kg","1,99",1743108407.973619,estandar
Eroski,356345,35,"Harina fina de maíz para cocina ligera MAIZENA, caja 700 g","4,95",1743108407.984332,estandar
Eroski,7390396,35,"Harina con levadura para bizcochos GALLO, paquete 1 kg","1,89",1743108407.994901,estandar
Eroski,25522426,35,"Harina de trigo EROSKI BASIC, paquete 5 kg","2,95",1743108408.005479,estandar
Eroski,19445972,35,"Harina integral de avena HARIMSA, caja 400 g","1,83",1743108408.016188,estandar
Eroski,23098999,35,"Harina de trigo integral EROSKI, paquete 1 kg","0,84",1743108408.027259,estandar
Eroski,4270591,35,"Harina de trigo para fritos EROSKI, paquete 1 kg","1,20",1743108408.038052,estandar
Eroski,23878077,35,"Harina de trigo ecológica EROSKI BIO/ECO, paquete 1 kg","1,95",1743108408.048747,estandar
Eroski,23500002,35,"Harina de trigo sarraceno NATUR DACSA, paquete 500 g","3,35",1743108408.06369,estandar
Eroski,25631797,35,"Harina para pizza EROSKI, paquete 1 kg","1,45",1743108408.079273,estandar
Eroski,19488204,35,"Harina de maíz amarilla PAN, paquete 1 kg","2,55",1743108408.090578,estandar
Eroski,17043266,35,"Harina integral GALLO, paquete 1 kg","1,97",1743108408.100951,estandar
Eroski,23515646,35,"Harina de trigo sarraceno ecológico HARIMSA, caja 400 g","3,99",1743108408.111553,estandar
Eroski,23500028,35,"Harina de arroz DACSA, paquete 500 g","1,43",1743108408.122144,estandar
Eroski,24246332,35,"Harina de garbanzo sin gluten HARIMSA, caja 400 g","1,85",1743108408.13277,Celiaco
Eroski,17496548,35,"Mix harina sin gluten GALLO, caja 500 g","3,19",1743108408.143421,Celiaco
Eroski,18584144,35,"Harina de fuerza HARIMSA, paquete 1 kg","1,86",1743108408.153911,estandar
Eroski,573923,35,"Preparado para tortitas HARIMSA, caja 500 g","3,05",1743108408.164416,estandar
Eroski,26496604,35,"Harina de avena GALLO, paquete 500 g","1,63",1743108408.175025,estandar
Eroski,24300808,35,"Harina de trigo integral ecológica EROSKI BIO/ECO, paquete 1 kg","1,92",1743108408.185571,estandar
Eroski,825646,35,"Espesante instantáneo express MAIZENA, caja 250 g","2,95",1743108408.19675,estandar
Eroski,25978693,35,"Harina para bizcocho EROSKI, paquete 1 kg","1,05",1743108408.207497,estandar
Eroski,26223875,35,"Harina fina de maíz EROSKI, caja 400 g","1,20",1743108408.218975,estandar
Eroski,15161581,35,"Harina para rebozados GALLO, paquete 1 kg","1,79",1743108408.229521,estandar
Eroski,579037,35,"Harina bizcochona de trigo con levadura HARIMSA, caja 500 g","1,33",1743108408.240202,estandar
Eroski,25631763,35,"Harina para tempura EROSKI, paquete 1 kg","1,45",1743108408.250899,estandar
Eroski,26203232,35,"Harina para pizza CAPUTO, paquete 1 kg","4,48",1743108408.261688,estandar
Eroski,23499981,35,"Harina de garbanzos NATUR DACSA, paquete 500 g","2,05",1743108408.272464,estandar
Eroski,19445956,35,"Harina de arroz HARIMSA, caja 400 g","1,67",1743108408.282908,estandar
Eroski,10479335,35,"Harina para croquetas-bechamel SANTA RITA HARINAS, tarrina 430 g","2,85",1743108408.29392,estandar
Eroski,26203216,35,"Harina de trigo doppio zero CAPUTO, paquete 1 Kg","3,79",1743108408.304503,estandar
Eroski,26496596,35,"Harina de garbanzo GALLO, paquete 500 g","2,40",1743108408.315271,estandar
Eroski,10479392,35,"Harina frituras de pescados SANTA RITA HARINAS, tarrina 500 g","2,99",1743108408.325936,estandar
Eroski,23882731,35,"Harina de maíz bio MAIZENA, caja 200 g","2,65",1743108408.337341,estandar
Eroski,10830891,35,"Preparado para rebozar tempura HARIMSA, caja 500 g","1,75",1743108408.348083,estandar
Eroski,23499924,35,"Preparado falafel NATUR DACSA, paquete 300 g","3,88",1743108408.358772,estandar
Eroski,16134660,35,"Harina de fuerza SANTA RITA, paquete 1 kg","1,61",1743108408.36926,estandar
Eroski,569434,35,"Preparado para crepes HARIMSA, caja 500 g","3,05",1743108408.380131,estandar
Eroski,14625578,35,"Pan multicereal HARIMSA, caja 500 g","2,26",1743108408.390825,estandar
Eroski,569376,35,"Preparado para churros HARIMSA, caja 500 g","3,05",1743108408.401987,estandar
Eroski,26162263,35,"Harina multiusos NATUR DACSA, paquete 1 kg","3,95",1743108408.412761,estandar
Eroski,25263708,35,"Preparado para repostería NATUR DACSA, paquete 500 g","2,29",1743108408.423435,estandar
Eroski,11798063,30,"Pan rallado EROSKI BASIC, paquete 750 g","0,85",1743108437.685194,estandar
Eroski,15792559,30,"Pan rallado crujiente EROSKI, paquete 400 g","1,17",1743108437.700382,estandar
Eroski,15792526,30,"Pan rallado de ajo-perejil EROSKI, paquete 500 g","0,99",1743108437.713139,estandar
Eroski,13892799,30,"Pan rallado GALLO, paquete 500 g","1,28",1743108437.724914,estandar
Eroski,25648916,30,"Pan rallado panko estilo japonés EROSKI, paquete 250 g","1,69",1743108437.73634,estandar
Eroski,15161573,30,"Pan rallado sin gluten ESGUIR, paquete 200 g","1,89",1743108437.747522,Celiaco
Eroski,17043324,30,"Pan rallado crujiente GALLO, paquete 500 g","1,47",1743108437.758331,estandar
Eroski,26350249,30,"Pan rallado con ajo-perejil GALLO, paquete 500 g","1,60",1743108437.76882,estandar
Eroski,25648882,30,"Pan rallado crujiente con copos de maíz EROSKI, paquete 400 g","1,51",1743108437.779403,estandar
Eroski,25925645,30,"Pan rallado sin gluten GALLO, paquete 300 g","2,22",1743108437.790104,Celiaco
Eroski,22370845,30,"Pan de escamas estilo japonés Panko SANTA RITA, bote 200 g","4,11",1743108437.800687,estandar
Eroski,485300,34,"Caldo de pollo AVECREM, 24 pastillas, caja 240 g","2,95",1743108499.483132,estandar
Eroski,366112,34,"Caldo de pollo AVECREM, 12 pastillas, caja 135 g","1,86",1743108499.495366,estandar
Eroski,16436024,34,"Caldo de pollo natural -30% sal AVECREM, caja 10 unid.","1,85",1743108499.506366,estandar
Eroski,24289894,34,"Caldo de carne AVECREM, caja 20 pastillas","2,05",1743108499.517618,estandar
Eroski,15350176,34,"Salsa de pimienta verde GALLINA BLANCA, sobre 50 g","2,19",1743108499.528296,estandar
Eroski,10869204,34,"Caldo de pollo AVECREM, 18 pastillas, caja 196 g","2,71",1743108499.539359,estandar
Eroski,339747,34,"Caldo de carne KNORR Starlux, 12 pastillas, caja 120 g","1,65",1743108499.550872,estandar
Eroski,335687,34,"Caldo KNORR, 24 pastillas, caja 240 g","2,39",1743108499.561386,estandar
Eroski,148189,34,"Caldo vegetal KNORR, 12 pastillas, caja 120 g","1,90",1743108499.571795,estandar
Eroski,23509185,34,"Caldo de pollo EROSKI, 24 pastillas, caja 216 g","2,05",1743108499.582141,estandar
Eroski,363754,34,"Caldo de pescado en pastillas KNORR, 12 pastillas. caja 120 g","1,90",1743108499.592857,estandar
Eroski,23509144,34,"Caldo de carne EROSKI,  24 pastillas, caja 216 g","1,57",1743108499.603183,estandar
Eroski,12536041,34,"Jugoso al horno pollo ajo MAGGI, sobre 36 g","1,00",1743108499.613605,estandar
Eroski,13681598,34,"Jugoso al horno costilla a la barbacoa MAGGI, sobre 30 g","1,19",1743108499.623896,estandar
Eroski,12536066,34,"Jugoso al horno pollo con hierbas MAGGI, sobre 34 g","1,00",1743108499.634359,estandar
Eroski,18953646,34,"Caldo de pollo KNORR, 12 pastillas, caja 120 g","1,90",1743108499.645103,estandar
Eroski,25323726,34,"Caldo en pastillas de pollo KNORR, 24 pastillas, caja 240 g","2,95",1743108499.655589,estandar
Eroski,26226829,34,"Caldo de verduras EROSKI, 12 pastillas, caja 120 g","0,85",1743108499.665844,estandar
Eroski,25627217,34,"Jugoso al horno receta mejicana MAGGI, sobre 38 g","1,22",1743108499.67613,estandar
Eroski,22926232,3,"Bicarbonato SAL COSTA, paquete 1 kg","1,65",1743108544.615933,estandar
Eroski,24606832,3,"Sal fina SAL DE AÑANA, paquete 500 g","3,95",1743108544.631043,estandar
Eroski,917372,3,"Sal marina fina EROSKI BASIC, paquete 1 kg","0,40",1743108544.644216,estandar
Eroski,917323,3,"Sal marina gruesa EROSKI BASIC, paquete 1 kg","0,40",1743108544.656929,estandar
Eroski,16013229,3,"Sal de mar MALDON, caja 125 g","3,55",1743108544.668668,estandar
